chunk_strategy,search_method,reranker,filter_mode,top_k,document_count,chunk_count,index_build_time_ms,query_count,mean_precision_at_k,mean_recall_at_k,mrr,mean_ndcg_at_k,mean_search_time_ms,product_confusion_count,version_mismatch_count
heading,hybrid,lexical,product_and_version,5,2,8,1.719699997920543,2,0.2,1.0,1.0,1.0,1.1818999919341877,0,0
structured,keyword,none,none,1,2,6,0.28750000637955964,2,1.0,1.0,1.0,1.0,0.060649996157735586,0,0
structured,keyword,none,none,3,2,6,0.28750000637955964,2,0.3333333333333333,1.0,1.0,1.0,0.060649996157735586,0,0
structured,keyword,none,none,5,2,6,0.28750000637955964,2,0.2,1.0,1.0,1.0,0.060649996157735586,0,0
structured,keyword,none,product,1,2,6,0.28750000637955964,2,1.0,1.0,1.0,1.0,0.060350008425302804,0,0
structured,keyword,none,product,3,2,6,0.28750000637955964,2,0.3333333333333333,1.0,1.0,1.0,0.060350008425302804,0,0
structured,keyword,none,product,5,2,6,0.28750000637955964,2,0.2,1.0,1.0,1.0,0.060350008425302804,0,0
structured,keyword,none,product_and_version,1,2,6,0.28750000637955964,2,1.0,1.0,1.0,1.0,0.042800005758181214,0,0
structured,keyword,none,product_and_version,3,2,6,0.28750000637955964,2,0.3333333333333333,1.0,1.0,1.0,0.042800005758181214,0,0
structured,keyword,none,product_and_version,5,2,6,0.28750000637955964,2,0.2,1.0,1.0,1.0,0.042800005758181214,0,0
structured,keyword,lexical,none,1,2,6,0.28750000637955964,2,1.0,1.0,1.0,1.0,0.17570001364219934,0,0
structured,keyword,lexical,none,3,2,6,0.28750000637955964,2,0.3333333333333333,1.0,1.0,1.0,0.17570001364219934,0,0
structured,keyword,lexical,none,5,2,6,0.28750000637955964,2,0.2,1.0,1.0,1.0,0.17570001364219934,0,0
structured,keyword,lexical,product,1,2,6,0.28750000637955964,2,1.0,1.0,1.0,1.0,0.192449995665811,0,0
structured,keyword,lexical,product,3,2,6,0.28750000637955964,2,0.3333333333333333,1.0,1.0,1.0,0.192449995665811,0,0
structured,keyword,lexical,product,5,2,6,0.28750000637955964,2,0.2,1.0,1.0,1.0,0.192449995665811,0,0
structured,keyword,lexical,product_and_version,1,2,6,0.28750000637955964,2,1.0,1.0,1.0,1.0,0.11640001321211457,0,0
structured,keyword,lexical,product_and_version,3,2,6,0.28750000637955964,2,0.3333333333333333,1.0,1.0,1.0,0.11640001321211457,0,0
structured,keyword,lexical,product_and_version,5,2,6,0.28750000637955964,2,0.2,1.0,1.0,1.0,0.11640001321211457,0,0
structured,bm25,none,none,1,2,6,0.32890000147745013,2,1.0,1.0,1.0,1.0,0.058200021157972515,0,0
structured,bm25,none,none,3,2,6,0.32890000147745013,2,0.3333333333333333,1.0,1.0,1.0,0.058200021157972515,0,0
structured,bm25,none,none,5,2,6,0.32890000147745013,2,0.2,1.0,1.0,1.0,0.058200021157972515,0,0
structured,bm25,none,product,1,2,6,0.32890000147745013,2,1.0,1.0,1.0,1.0,0.039700011257082224,0,0
structured,bm25,none,product,3,2,6,0.32890000147745013,2,0.3333333333333333,1.0,1.0,1.0,0.039700011257082224,0,0
structured,bm25,none,product,5,2,6,0.32890000147745013,2,0.2,1.0,1.0,1.0,0.039700011257082224,0,0
structured,bm25,none,product_and_version,1,2,6,0.32890000147745013,2,1.0,1.0,1.0,1.0,0.05935000081080943,0,0
structured,bm25,none,product_and_version,3,2,6,0.32890000147745013,2,0.3333333333333333,1.0,1.0,1.0,0.05935000081080943,0,0
structured,bm25,none,product_and_version,5,2,6,0.32890000147745013,2,0.2,1.0,1.0,1.0,0.05935000081080943,0,0
structured,bm25,lexical,none,1,2,6,0.32890000147745013,2,1.0,1.0,1.0,1.0,0.15675001486670226,0,0
structured,bm25,lexical,none,3,2,6,0.32890000147745013,2,0.3333333333333333,1.0,1.0,1.0,0.15675001486670226,0,0
structured,bm25,lexical,none,5,2,6,0.32890000147745013,2,0.2,1.0,1.0,1.0,0.15675001486670226,0,0
structured,bm25,lexical,product,1,2,6,0.32890000147745013,2,1.0,1.0,1.0,1.0,0.17895000928547233,0,0
structured,bm25,lexical,product,3,2,6,0.32890000147745013,2,0.3333333333333333,1.0,1.0,1.0,0.17895000928547233,0,0
structured,bm25,lexical,product,5,2,6,0.32890000147745013,2,0.2,1.0,1.0,1.0,0.17895000928547233,0,0
structured,bm25,lexical,product_and_version,1,2,6,0.32890000147745013,2,1.0,1.0,1.0,1.0,0.38979999953880906,0,0
structured,bm25,lexical,product_and_version,3,2,6,0.32890000147745013,2,0.3333333333333333,1.0,1.0,1.0,0.38979999953880906,0,0
structured,bm25,lexical,product_and_version,5,2,6,0.32890000147745013,2,0.2,1.0,1.0,1.0,0.38979999953880906,0,0
structured,hash_embedding,none,none,1,2,6,1.4199000142980367,2,1.0,1.0,1.0,1.0,0.45015000796411186,0,0
structured,hash_embedding,none,none,3,2,6,1.4199000142980367,2,0.3333333333333333,1.0,1.0,1.0,0.45015000796411186,2,2
structured,hash_embedding,none,none,5,2,6,1.4199000142980367,2,0.2,1.0,1.0,1.0,0.45015000796411186,2,2
structured,hash_embedding,none,product,1,2,6,1.4199000142980367,2,1.0,1.0,1.0,1.0,0.2884999994421378,0,0
structured,hash_embedding,none,product,3,2,6,1.4199000142980367,2,0.3333333333333333,1.0,1.0,1.0,0.2884999994421378,0,0
structured,hash_embedding,none,product,5,2,6,1.4199000142980367,2,0.2,1.0,1.0,1.0,0.2884999994421378,0,0
structured,hash_embedding,none,product_and_version,1,2,6,1.4199000142980367,2,1.0,1.0,1.0,1.0,0.16185001004487276,0,0
structured,hash_embedding,none,product_and_version,3,2,6,1.4199000142980367,2,0.3333333333333333,1.0,1.0,1.0,0.16185001004487276,0,0
structured,hash_embedding,none,product_and_version,5,2,6,1.4199000142980367,2,0.2,1.0,1.0,1.0,0.16185001004487276,0,0
structured,hash_embedding,lexical,none,1,2,6,1.4199000142980367,2,1.0,1.0,1.0,1.0,0.6996999873081222,0,0
structured,hash_embedding,lexical,none,3,2,6,1.4199000142980367,2,0.3333333333333333,1.0,1.0,1.0,0.6996999873081222,2,2
structured,hash_embedding,lexical,none,5,2,6,1.4199000142980367,2,0.2,1.0,1.0,1.0,0.6996999873081222,2,2
structured,hash_embedding,lexical,product,1,2,6,1.4199000142980367,2,1.0,1.0,1.0,1.0,0.275999991572462,0,0
structured,hash_embedding,lexical,product,3,2,6,1.4199000142980367,2,0.3333333333333333,1.0,1.0,1.0,0.275999991572462,0,0
structured,hash_embedding,lexical,product,5,2,6,1.4199000142980367,2,0.2,1.0,1.0,1.0,0.275999991572462,0,0
structured,hash_embedding,lexical,product_and_version,1,2,6,1.4199000142980367,2,1.0,1.0,1.0,1.0,0.7353999972110614,0,0
structured,hash_embedding,lexical,product_and_version,3,2,6,1.4199000142980367,2,0.3333333333333333,1.0,1.0,1.0,0.7353999972110614,0,0
structured,hash_embedding,lexical,product_and_version,5,2,6,1.4199000142980367,2,0.2,1.0,1.0,1.0,0.7353999972110614,0,0
structured,hybrid,none,none,1,2,6,3.0445999873336405,2,1.0,1.0,1.0,1.0,0.8507000165991485,0,0
structured,hybrid,none,none,3,2,6,3.0445999873336405,2,0.3333333333333333,1.0,1.0,1.0,0.8507000165991485,2,2
structured,hybrid,none,none,5,2,6,3.0445999873336405,2,0.2,1.0,1.0,1.0,0.8507000165991485,2,2
structured,hybrid,none,product,1,2,6,3.0445999873336405,2,1.0,1.0,1.0,1.0,0.5518499965546653,0,0
structured,hybrid,none,product,3,2,6,3.0445999873336405,2,0.3333333333333333,1.0,1.0,1.0,0.5518499965546653,0,0
structured,hybrid,none,product,5,2,6,3.0445999873336405,2,0.2,1.0,1.0,1.0,0.5518499965546653,0,0
structured,hybrid,none,product_and_version,1,2,6,3.0445999873336405,2,1.0,1.0,1.0,1.0,0.8275500003946945,0,0
structured,hybrid,none,product_and_version,3,2,6,3.0445999873336405,2,0.3333333333333333,1.0,1.0,1.0,0.8275500003946945,0,0
structured,hybrid,none,product_and_version,5,2,6,3.0445999873336405,2,0.2,1.0,1.0,1.0,0.8275500003946945,0,0
structured,hybrid,lexical,none,1,2,6,3.0445999873336405,2,1.0,1.0,1.0,1.0,1.182749998406507,0,0
structured,hybrid,lexical,none,3,2,6,3.0445999873336405,2,0.3333333333333333,1.0,1.0,1.0,1.182749998406507,2,2
structured,hybrid,lexical,none,5,2,6,3.0445999873336405,2,0.2,1.0,1.0,1.0,1.182749998406507,2,2
structured,hybrid,lexical,product,1,2,6,3.0445999873336405,2,1.0,1.0,1.0,1.0,0.40520000038668513,0,0
structured,hybrid,lexical,product,3,2,6,3.0445999873336405,2,0.3333333333333333,1.0,1.0,1.0,0.40520000038668513,0,0
structured,hybrid,lexical,product,5,2,6,3.0445999873336405,2,0.2,1.0,1.0,1.0,0.40520000038668513,0,0
structured,hybrid,lexical,product_and_version,1,2,6,3.0445999873336405,2,1.0,1.0,1.0,1.0,0.25764999736566097,0,0
structured,hybrid,lexical,product_and_version,3,2,6,3.0445999873336405,2,0.3333333333333333,1.0,1.0,1.0,0.25764999736566097,0,0
structured,hybrid,lexical,product_and_version,5,2,6,3.0445999873336405,2,0.2,1.0,1.0,1.0,0.25764999736566097,0,0
